segment.id	ID	chrom	loc.start	loc.end	num.mark	seg.mean	copy.number	segment.size.kb
673	DLBCL_Ly3	15	19523434	19768826	11	1.5517	5.863247674	245.392
674	DLBCL_Ly3	15	19781829	19886353	45	0.1333	2.193599276	104.524
675	DLBCL_Ly3	15	19886462	22806050	1572	-0.1015	1.864126804	2919.588
676	DLBCL_Ly3	15	22806372	25979095	2357	-0.2023	1.738327608	3172.723
677	DLBCL_Ly3	15	25980179	28021253	914	-0.0802	1.891853009	2041.074
678	DLBCL_Ly3	15	28025025	43635213	9661	-0.0041	1.994324262	15610.188
679	DLBCL_Ly3	15	43638731	46245623	1813	-0.1121	1.850480586	2606.892
680	DLBCL_Ly3	15	46256312	74678670	18552	-0.0101	1.986047324	28422.358
681	DLBCL_Ly3	15	74678784	74679268	8	-2.7887	0.289432734	0.484
682	DLBCL_Ly3	15	74682107	84320232	5721	-0.0032	1.995568774	9638.125
683	DLBCL_Ly3	15	84322137	87175010	2328	-0.1391	1.816170944	2852.873
684	DLBCL_Ly3	15	87175501	89466396	1475	-0.0044	1.993909597	2290.895
685	DLBCL_Ly3	15	89466689	91025694	1486	-0.1482	1.804751246	1559.005
686	DLBCL_Ly3	15	91025896	91377986	204	0.0532	2.075127527	352.09
687	DLBCL_Ly3	15	91378014	97310699	4696	-0.1667	1.781756268	5932.685
688	DLBCL_Ly3	15	97311102	98312350	673	-0.0025	1.996537265	1001.248
689	DLBCL_Ly3	15	98312389	98646266	344	-0.2293	1.706097386	333.877
690	DLBCL_Ly3	15	98652141	100286551	1232	-0.0503	1.931470978	1634.41
691	DLBCL_Ly3	16	765	109417	76	0.5396	2.907138893	108.652
692	DLBCL_Ly3	16	114196	944695	306	-0.0423	1.942211078	830.499
693	DLBCL_Ly3	16	945349	945655	2	-2.3563	0.390582712	0.306
694	DLBCL_Ly3	16	947269	5001884	1838	-0.0216	1.970279087	4054.615
695	DLBCL_Ly3	16	5001949	8322054	3955	-0.2145	1.723689601	3320.105
696	DLBCL_Ly3	16	8322865	25650052	11306	-0.0587	1.920257787	17327.187
697	DLBCL_Ly3	16	25650102	26790558	986	-0.1958	1.746177237	1140.456
698	DLBCL_Ly3	16	26790660	34317198	2725	-0.0377	1.948413656	7526.538
699	DLBCL_Ly3	16	34324060	34614572	173	0.4226	2.680681837	290.512
700	DLBCL_Ly3	16	34618468	47383005	1251	-0.0086	1.988113332	12764.537
701	DLBCL_Ly3	16	47386558	51775074	3294	-0.1399	1.815164124	4388.516
702	DLBCL_Ly3	16	51777049	52098891	300	0.115	2.165950091	321.842
703	DLBCL_Ly3	16	52098951	54354083	1936	-0.1928	1.749812088	2255.132
704	DLBCL_Ly3	16	54355711	54356268	3	3.216	18.58413971	0.557
705	DLBCL_Ly3	16	54361837	54641648	218	-0.1119	1.850737135	279.811
706	DLBCL_Ly3	16	54642012	57394265	1664	-0.0095	1.986873469	2752.253
707	DLBCL_Ly3	16	57394412	65315164	5550	-0.1353	1.82096097	7920.752
708	DLBCL_Ly3	16	65315704	69535576	1926	0.0274	2.038347465	4219.872
709	DLBCL_Ly3	16	69535863	72513399	1940	-0.1053	1.85922323	2977.536
710	DLBCL_Ly3	16	72513822	75599781	2127	-0.0197	1.972875614	3085.959
711	DLBCL_Ly3	16	75600427	77184084	1832	-0.1494	1.80325072	1583.657
712	DLBCL_Ly3	16	77186821	77323618	151	-1.2723	0.827998466	136.797
713	DLBCL_Ly3	16	77323907	79050326	2154	-0.1724	1.774730547	1726.419
714	DLBCL_Ly3	16	79051734	79561808	509	-0.0721	1.902504677	510.074
715	DLBCL_Ly3	16	79562868	79562891	2	-2.3169	0.401396516	0.023
716	DLBCL_Ly3	16	79564259	81042352	1410	-0.061	1.917198877	1478.093
717	DLBCL_Ly3	16	81042637	81887325	1121	-0.2165	1.721301716	844.688
718	DLBCL_Ly3	16	81887447	81888111	4	-1.654	0.635515845	0.664
719	DLBCL_Ly3	16	81890460	82341036	585	-0.209	1.730273381	450.576
720	DLBCL_Ly3	16	82341139	84806539	2172	-0.0973	1.869561591	2465.4
721	DLBCL_Ly3	16	84806954	85546849	903	-0.2296	1.70574265	739.895
722	DLBCL_Ly3	16	85547222	88815024	1674	-0.0906	1.878264188	3267.802
723	DLBCL_Ly3	17	514	2258367	1192	-0.4619	1.452058925	2257.853
724	DLBCL_Ly3	17	2259092	2259112	4	-2.3934	0.380666627	0.02
725	DLBCL_Ly3	17	2263266	3581162	790	-0.5096	1.404834325	1317.896
726	DLBCL_Ly3	17	3582394	3582517	3	1.6922	6.462982118	0.123
727	DLBCL_Ly3	17	3586874	5287808	893	-0.3746	1.542638476	1700.934
728	DLBCL_Ly3	17	5288104	16603639	7973	-0.5524	1.363769665	11315.535
729	DLBCL_Ly3	17	16603764	16665029	13	-1.851	0.554400322	61.265
730	DLBCL_Ly3	17	16676257	17268993	368	-0.5335	1.381753244	592.736
731	DLBCL_Ly3	17	17269216	17310882	41	-0.2707	1.65783451	41.666
732	DLBCL_Ly3	17	17312578	18296105	534	-1.1026	0.93135301	983.527
733	DLBCL_Ly3	17	18299659	18437019	32	0.1362	2.198013123	137.36
734	DLBCL_Ly3	17	18438016	22132666	1583	-1.0931	0.937506111	3694.65
735	DLBCL_Ly3	17	22134030	22360868	41	-0.4811	1.432862328	226.838
736	DLBCL_Ly3	17	22365657	28370248	2939	0.0261	2.036511555	6004.591
737	DLBCL_Ly3	17	28370528	29342786	971	-0.1165	1.8448455	972.258
738	DLBCL_Ly3	17	29343547	36675222	4213	0.0055	2.007639171	7331.675
739	DLBCL_Ly3	17	36676528	36684045	24	1.6357	6.214765692	7.517
740	DLBCL_Ly3	17	36686238	40645980	2078	0.0493	2.069525464	3959.742
741	DLBCL_Ly3	17	40653321	40732944	45	-0.6334	1.289310728	79.623
742	DLBCL_Ly3	17	40733287	41546868	472	-0.0494	1.932676268	813.581
743	DLBCL_Ly3	17	41547543	41563921	13	0.3637	2.573443306	16.378
744	DLBCL_Ly3	17	41564110	41719935	104	-0.3462	1.573306769	155.825
745	DLBCL_Ly3	17	41719979	41756820	5	0.9623	3.896827312	36.841
746	DLBCL_Ly3	17	41764411	41875479	11	-0.0423	1.942211078	111.068
747	DLBCL_Ly3	17	41879009	41879024	2	2.4402	10.85433925	0.015
748	DLBCL_Ly3	17	41901633	46846224	2562	0.0181	2.025249989	4944.591
749	DLBCL_Ly3	17	46848089	46848184	2	-2.6261	0.323962785	0.095
750	DLBCL_Ly3	17	46851226	53149698	4713	-0.0526	1.928394206	6298.472
751	DLBCL_Ly3	17	53149750	60529098	3676	0.0308	2.043156904	7379.348
752	DLBCL_Ly3	17	60529789	66444386	3996	-0.0269	1.963054192	5914.597
753	DLBCL_Ly3	17	66446318	69036582	2091	-0.1013	1.864385245	2590.264
754	DLBCL_Ly3	17	69037113	69885994	625	-0.2257	1.710359978	848.881
755	DLBCL_Ly3	17	69886645	78643088	4548	-0.049	1.933212194	8756.443
756	DLBCL_Ly3	18	1543	814547	596	-0.0113	1.984396063	813.004
757	DLBCL_Ly3	18	816545	2336835	1128	-0.1527	1.799130704	1520.29
758	DLBCL_Ly3	18	2339389	4067811	1263	0.0166	2.023145389	1728.422
759	DLBCL_Ly3	18	4068143	8657756	3506	-0.1712	1.77620734	4589.613
760	DLBCL_Ly3	18	8661302	9998965	998	-0.002	1.997229332	1337.663
761	DLBCL_Ly3	18	10000833	11414130	1152	-0.1444	1.809511153	1413.297
762	DLBCL_Ly3	18	11414193	20387524	4087	-0.0301	1.958704823	8973.331
763	DLBCL_Ly3	18	20387868	21694077	949	-0.1444	1.809511153	1306.209
764	DLBCL_Ly3	18	21694731	22830660	761	0.0234	2.032703793	1135.929
765	DLBCL_Ly3	18	22831048	27487243	3002	-0.0756	1.897894766	4656.195
766	DLBCL_Ly3	18	27491464	31329097	2389	6.00E-04	2.00083195	3837.633
767	DLBCL_Ly3	18	31334063	31334194	2	2.1958	9.162872852	0.131
768	DLBCL_Ly3	18	31335146	35813580	3021	-0.0649	1.912023162	4478.434
769	DLBCL_Ly3	18	35818709	46819618	7720	0.8363	3.570930363	11000.909
770	DLBCL_Ly3	18	46819757	46820012	4	3.5959	24.18264258	0.255
771	DLBCL_Ly3	18	46820295	49841133	2221	0.8488	3.602004541	3020.838
772	DLBCL_Ly3	18	49841198	52021271	1332	0.95	3.863745316	2180.073
773	DLBCL_Ly3	18	52021630	52021754	2	-1.6374	0.642870475	0.124
774	DLBCL_Ly3	18	52023316	52856818	495	0.9253	3.798158206	833.502
775	DLBCL_Ly3	18	52861440	61878460	6652	0.8421	3.585315305	9017.02
776	DLBCL_Ly3	18	61878513	61879308	11	-1.3334	0.79366385	0.795
777	DLBCL_Ly3	18	61879424	62057834	151	0.8831	3.688668142	178.41
778	DLBCL_Ly3	18	62058402	62062557	12	-2.2559	0.418732267	4.155
779	DLBCL_Ly3	18	62062844	69360166	5484	0.8147	3.517864708	7297.322
780	DLBCL_Ly3	18	69361759	69979904	534	0.6418	3.120549291	618.145
781	DLBCL_Ly3	18	69979924	71332984	1054	0.7879	3.453118874	1353.06
782	DLBCL_Ly3	18	71333707	74817137	2779	0.6645	3.170037705	3483.43
783	DLBCL_Ly3	18	74817840	76116029	684	0.8009	3.484375242	1298.189
784	DLBCL_Ly3	19	41898	9424268	3722	0.268	2.408274762	9382.37
785	DLBCL_Ly3	19	9424496	19128248	4870	0.3286	2.511588306	9703.752
786	DLBCL_Ly3	19	19128401	19154003	15	-0.6371	1.286008341	25.602
787	DLBCL_Ly3	19	19157687	21331944	1242	0.3635	2.573086576	2174.257
788	DLBCL_Ly3	19	21332318	34042454	2757	0.2634	2.400608262	12710.136
789	DLBCL_Ly3	19	34042809	37553088	2747	0.1606	2.235503803	3510.279
790	DLBCL_Ly3	19	37553645	40541150	1984	0.2904	2.445958625	2987.505
791	DLBCL_Ly3	19	40541321	40548531	11	-0.7779	1.166430218	7.21
792	DLBCL_Ly3	19	40548935	41691991	577	0.3564	2.560454638	1143.056
793	DLBCL_Ly3	19	41692734	41837464	93	0.8905	3.707636994	144.73
794	DLBCL_Ly3	19	41853876	42022932	99	-0.4855	1.428498974	169.056
795	DLBCL_Ly3	19	42026426	58210326	8603	0.3185	2.494066616	16183.9
796	DLBCL_Ly3	19	58210559	58244247	24	1.737	6.666825657	33.688
797	DLBCL_Ly3	19	58246052	63789654	3516	0.2823	2.432264289	5543.602
798	DLBCL_Ly3	20	9293	787313	615	0.3593	2.565606653	778.02
799	DLBCL_Ly3	20	787515	927469	153	0.1151	2.166100228	139.954
800	DLBCL_Ly3	20	927720	1500491	449	0.3362	2.524854059	572.771
801	DLBCL_Ly3	20	1505178	1508550	17	-0.5938	1.325190715	3.372
802	DLBCL_Ly3	20	1508775	1508987	5	0.6125	3.057812615	0.212
803	DLBCL_Ly3	20	1509568	1541881	44	1.5948	6.041052816	32.313
804	DLBCL_Ly3	20	1545934	6157750	3457	0.3145	2.487161173	4611.816
805	DLBCL_Ly3	20	6158644	12850074	5477	0.2228	2.333992621	6691.43
806	DLBCL_Ly3	20	12850426	14612976	1123	0.332	2.517514347	1762.55
807	DLBCL_Ly3	20	14613518	14710971	73	-0.492	1.422077411	97.453
808	DLBCL_Ly3	20	14713464	16317721	1584	0.3119	2.482682891	1604.257
809	DLBCL_Ly3	20	16318721	29344177	7665	0.2525	2.382539281	13025.456
810	DLBCL_Ly3	20	29344703	30888730	733	0.3746	2.592960088	1544.027
811	DLBCL_Ly3	20	30888852	31419715	412	0.2349	2.353650326	530.863
812	DLBCL_Ly3	20	31421653	35098352	1654	0.3798	2.602322927	3676.699
813	DLBCL_Ly3	20	35098371	39776265	3192	0.8446	3.591533569	4677.894
814	DLBCL_Ly3	20	39776755	40694163	876	0.6931	3.233507597	917.408
815	DLBCL_Ly3	20	40696679	40698824	10	1.5396	5.814277786	2.145
816	DLBCL_Ly3	20	40698895	41423298	629	0.6685	3.178839111	724.403
817	DLBCL_Ly3	20	41425015	44599612	2072	0.8442	3.590537922	3174.597
818	DLBCL_Ly3	20	44601302	45184691	563	0.6982	3.244958438	583.389
819	DLBCL_Ly3	20	45185889	45738519	338	0.8744	3.666491005	552.63
820	DLBCL_Ly3	20	45738753	46706838	837	0.6785	3.200949686	968.085
821	DLBCL_Ly3	20	46707544	48585563	1204	0.8826	3.687389968	1878.019
822	DLBCL_Ly3	20	48587847	54238051	4525	0.7816	3.438072577	5650.204
823	DLBCL_Ly3	20	54238233	54550518	272	0.8934	3.71509731	312.285
824	DLBCL_Ly3	20	54552091	55291318	665	0.6814	3.207390472	739.227
825	DLBCL_Ly3	20	55291984	55553455	162	0.9516	3.868032723	261.471
826	DLBCL_Ly3	20	55555194	59201003	3137	0.6921	3.231267077	3645.809
827	DLBCL_Ly3	20	59202926	59981553	602	0.089	2.127265346	778.627
828	DLBCL_Ly3	20	59992411	59992467	3	2.7335	13.30134288	0.056
829	DLBCL_Ly3	20	60001133	62426585	1013	0.2622	2.398612323	2425.452
830	DLBCL_Ly3	21	9758730	18977116	3865	-0.055	1.925188886	9218.386
831	DLBCL_Ly3	21	18977958	18979790	3	-2.0333	0.488591273	1.832
832	DLBCL_Ly3	21	18980066	23351771	3389	-0.0795	1.892771164	4371.705
833	DLBCL_Ly3	21	23351801	23409615	74	0.3096	2.478728055	57.814
834	DLBCL_Ly3	21	23413661	25063722	1371	-0.0405	1.944635819	1650.061
835	DLBCL_Ly3	21	25064187	26026266	645	0.0952	2.136426967	962.079
836	DLBCL_Ly3	21	26027798	27202372	965	-0.1114	1.851378663	1174.574
837	DLBCL_Ly3	21	27204531	27205463	4	-2.8288	0.281498668	0.932
838	DLBCL_Ly3	21	27206021	35257893	5862	-0.0661	1.910433447	8051.872
839	DLBCL_Ly3	21	35258755	35259003	4	-2.1902	0.438242103	0.248
840	DLBCL_Ly3	21	35259461	38261190	2224	-0.036	1.950710923	3001.729
841	DLBCL_Ly3	21	38263430	39459543	1197	-0.1737	1.773132073	1196.113
842	DLBCL_Ly3	21	39461660	39719610	148	0.0785	2.111839216	257.95
843	DLBCL_Ly3	21	39719706	41771018	1901	-0.1949	1.747266899	2051.312
844	DLBCL_Ly3	21	41771173	43794765	1587	-0.0719	1.902768438	2023.592
845	DLBCL_Ly3	21	43795289	43797228	2	-3.135	0.227667458	1.939
846	DLBCL_Ly3	21	43798095	46921373	1828	-0.0871	1.882826417	3123.278
847	DLBCL_Ly3	22	14432516	14482330	13	-0.1976	1.743999952	49.814
848	DLBCL_Ly3	22	14482336	21048661	3772	0.2846	2.436144991	6566.325
849	DLBCL_Ly3	22	21048827	21384203	210	-0.541	1.374588696	335.376
850	DLBCL_Ly3	22	21388929	21552279	113	-2.7147	0.304665913	163.35
851	DLBCL_Ly3	22	21553233	25609702	3233	0.2521	2.381878792	4056.469
852	DLBCL_Ly3	22	25609749	26603288	1107	0.1256	2.181922713	993.539
853	DLBCL_Ly3	22	26603339	30990201	2529	0.3098	2.479071704	4386.862
854	DLBCL_Ly3	22	30990691	34235278	2989	0.1953	2.289924448	3244.587
855	DLBCL_Ly3	22	34235462	34237826	2	2.9735	15.70878833	2.364
856	DLBCL_Ly3	22	34238401	36391913	1446	0.2356	2.354792602	2153.512
857	DLBCL_Ly3	22	36392059	40339554	2123	0.342	2.535025044	3947.495
858	DLBCL_Ly3	22	40342013	40342361	3	2.1649	8.968706939	0.348
859	DLBCL_Ly3	22	40342403	41352637	575	0.396	2.63170905	1010.234
860	DLBCL_Ly3	22	41353754	44807748	2549	0.2386	2.35969435	3453.994
861	DLBCL_Ly3	22	44811942	45642160	540	0.3704	2.585422393	830.218
862	DLBCL_Ly3	22	45642661	47377220	1709	0.2102	2.313697092	1734.559
863	DLBCL_Ly3	22	47378291	49569369	1535	-0.584	1.33422317	2191.078
864	DLBCL_Ly3	22	49570849	49581309	3	0.341	2.533268507	10.46
865	DLBCL_Ly3	23	108465	10462458	6617	0.0934	2.133763084	10353.993
866	DLBCL_Ly3	23	10465449	28662806	11799	0.1923	2.285167632	18197.357
867	DLBCL_Ly3	23	28662992	28664572	4	-2.9196	0.264327787	1.58
868	DLBCL_Ly3	23	28664694	29698186	712	0.1892	2.280262635	1033.492
869	DLBCL_Ly3	23	29698700	29699419	2	-2.2992	0.406351465	0.719
870	DLBCL_Ly3	23	29704634	78782569	23363	0.1939	2.287703369	49077.935
871	DLBCL_Ly3	23	78782990	94798120	9058	0.1385	2.201520075	16015.13
872	DLBCL_Ly3	23	94802115	135816887	23466	0.1889	2.279788517	41014.772
873	DLBCL_Ly3	23	135822488	138064183	1374	0.0922	2.131989008	2241.695
874	DLBCL_Ly3	23	138064340	138064570	3	2.1045	8.600973737	0.23
875	DLBCL_Ly3	23	138064760	138882782	568	0.1519	2.22206343	818.022
876	DLBCL_Ly3	23	138887347	138887449	2	-2.2448	0.421966391	0.102
877	DLBCL_Ly3	23	138887890	139630391	454	0.0693	2.098414963	742.501
878	DLBCL_Ly3	23	139631865	139632322	3	-3.5617	0.169375839	0.457
879	DLBCL_Ly3	23	139636210	154907376	9772	0.1437	2.209469476	15271.166
880	DLBCL_Ly3	24	2710426	13708600	3710	0.5387	2.905325891	10998.174
881	DLBCL_Ly3	24	13709527	14219346	242	0.7675	3.40463467	509.819
882	DLBCL_Ly3	24	14220972	57427130	5421	0.5308	2.889460204	43206.158
883	DLBCL_Ly3	24	57427139	57433643	68	-0.0779	1.894871479	6.504
884	DLBCL_Ly3	24	57435056	57442197	42	0.5013	2.830976945	7.141
885	DLBCL_Ly3	25	195	705	14	0.9154	3.77218387	0.51
886	DLBCL_Ly3	25	752	2417	57	-1.3627	0.777707739	1.665
887	DLBCL_Ly3	25	2443	9567	178	0.5304	2.888659186	7.124
888	DLBCL_Ly3	25	9628	11018	43	-1.7268	0.604242682	1.39
889	DLBCL_Ly3	25	11088	16521	153	0.7342	3.326949575	5.433
